-73.9977519,40.7245758,clothes
-74.0019189,40.7402747,convenience
-73.9824504,40.7423516,beverages
-73.9812026,40.7306012,convenience
-73.9893763,40.7399085,convenience
-73.9795599,40.776698,convenience
-73.9350039,40.7589063,deli
-73.968435,40.7546863,convenience
-73.9988214,40.7543583,alcohol
-73.9937035,40.7562877,wine
-73.9710772,40.7517388,convenience
-73.9826986,40.7231548,supermarket
-73.9907961,40.72665,supermarket
-73.9932511,40.762979,deli
-74.0046656,40.7087325,supermarket
-73.977996,40.7422423,convenience
-73.9854069,40.7679774,convenience
-73.9805689,40.7746729,alcohol
-73.9962327,40.7378149,bicycle
-73.9789977,40.7448641,convenience
-73.9738556,40.7479059,convenience
-73.9796881,40.7835166,alcohol
-74.0055749,40.7076397,convenience
-74.0010157,40.7181523,convenience
-73.9272529,40.8192215,convenience
-73.9854492,40.7327511,convenience
-74.006769,40.7098437,convenience
-74.0083481,40.7146944,convenience
-73.9470079,40.7840205,convenience
-73.9555897,40.7762581,convenience
-73.9972211,40.7466555,convenience
-73.9718637,40.7950454,convenience
-73.9720429,40.7921074,convenience
-73.934119,40.744971,convenience
-73.9832346,40.7471461,convenience
-73.9957909,40.7486256,convenience
-73.9907477,40.7517519,stationery
-73.9823758,40.7627228,deli
-73.9771604,40.785073,convenience
-73.9724828,40.786418,alcohol
-73.9743229,40.7889476,convenience
-73.9997004,40.7440063,convenience
-73.9730417,40.7899374,dry_cleaning
-73.9709866,40.7935656,convenience
-73.9608119,40.8001547,variety_store
-73.9949776,40.7548776,alcohol
-73.9844075,40.7258345,books
-73.9535793,40.7707598,supermarket
-73.9939603,40.7614018,deli
-73.9872518,40.7473286,antiques
-73.9945089,40.7390055,stationery
-73.9672434,40.7986993,convenience
-73.9898419,40.73824,furniture
-74.017863,40.7865318,department_store
-74.0041026,40.7071263,clothes
-73.9745885,40.7624997,clothes
-74.0080671,40.7143689,beauty
-73.9609338,40.7144671,houseware
-73.9674641,40.8022129,florist
-73.93818,40.7995516,doityourself
-73.9859615,40.7329523,moving
-74.0067047,40.782049,supermarket
-73.9816787,40.7308004,convenience
-73.9929273,40.7239939,outdoor
-73.9597454,40.7113927,convenience
-73.9964129,40.7256079,clothes
-74.0000202,40.7237297,clothes
-73.9940627,40.7393502,electronics
-73.9956087,40.7495408,shoe_repair
-73.9912209,40.7361031,clothes
-73.9894016,40.749007,clothes
-73.9867322,40.7491884,shoes
-73.9888481,40.7487516,clothes
-73.947502,40.7112068,bicycle
-73.9937129,40.7330833,supermarket
-73.9708106,40.7887703,hardware
-73.9787409,40.7568476,jewelry
-73.9862967,40.7493895,shoes
-73.9777974,40.7872733,shoes
-73.9939823,40.7283854,shoes
-74.0011413,40.7250879,gift
-73.9786375,40.778099,tea
-73.9853766,40.7191792,clothes
-73.9815518,40.7825859,dry_cleaning
-73.9681688,40.753209,dry_cleaning
-73.9574215,40.7296848,clothes
-73.9694617,40.7982898,locksmith
-73.9634116,40.7690034,jewelry
-74.0015089,40.7200927,clothes
-73.9914933,40.7392717,clothes
-73.953029,40.7069361,clothes
-73.9924109,40.7480595,clothes
-74.0002751,40.7431497,clothes
-73.9826487,40.7692513,clothes
-73.9917156,40.7593322,clothes
-73.9819347,40.7798557,clothes
-73.9936998,40.7286931,clothes
-74.0084499,40.7093635,stationary
-73.928454,40.743595,convenience
-73.9893814,40.7632227,convenience
-73.9714496,40.7518577,supermarket
-73.9947948,40.7551164,convenience
-73.9739356,40.789541,discount
-73.9638883,40.8032638,dry_cleaning
-73.9903504,40.7612491,bakery
-73.9803942,40.7536272,clothes
-73.9977384,40.7245413,clothes
-74.0030601,40.7437645,deli
-73.9965319,40.7396076,variety_store
-73.9632234,40.7116629,salon
-73.9914123,40.7537052,jewelry
-73.9811809,40.7446535,convenience
-73.978595,40.7593325,clothes
-73.9612325,40.7692754,clothes
-74.0049865,40.7418051,clothes
-73.9642978,40.7735926,art
-73.959899,40.7156238,computer
-73.9738596,40.7635881,electronics
-73.9991532,40.725039,computer
-73.9644617,40.7733779,computer
-74.0054573,40.7411861,electronics
-73.9592613,40.8095443,supermarket
-73.9785863,40.7632838,jewelry
-73.9731297,40.7898296,hardware
-74.0021428,40.7247731,clothes
-73.9747251,40.7524384,florist
-73.9962659,40.739519,florist
-73.9680301,40.7109328,beauty
-73.9518601,40.7439024,frame
-73.9814833,40.7672083,fashion
-74.0068932,40.7430657,clothes
-73.9930353,40.7420221,deli
-73.97859,40.7245614,supermarket
-73.9812884,40.7310819,supermarket
-73.9530419,40.7279711,supermarket
-73.9697924,40.7944523,supermarket
-73.9417683,40.8123947,supermarket
-73.963437,40.7946313,supermarket
-73.9929232,40.7279012,wine
-73.93093,40.757001,convenience
-73.9825371,40.766407,mobile_phone
-73.9783438,40.7621055,mobile_phone
-73.9538988,40.7785502,mobile_phone
-73.9671776,40.763305,mobile_phone
-73.9893974,40.7422116,mobile_phone
-73.9897674,40.7370112,mobile_phone
-73.9909925,40.7513511,mobile_phone
-73.9966834,40.7446535,mobile_phone
-73.9787076,40.7618338,mobile_phone
-73.9449933,40.8077868,mobile_phone
-73.9951993,40.7392974,mobile_phone
-73.9770735,40.7881136,mobile_phone
-73.9770542,40.7555913,mobile_phone
-73.9752575,40.7522569,mobile_phone
-73.9867931,40.756593,mobile_phone
-73.9800106,40.7760753,clothes
-73.9706128,40.7890269,kitchen
-73.9958164,40.7265442,clothes
-73.9920631,40.7690353,car
-73.97568,40.755224,car
-73.9799306,40.7566084,electronics
-73.9862589,40.7327219,yes
-74.0044412,40.7382488,bakery
-74.0040929,40.7383353,bakery
-73.9251187,40.7585305,laundry
-73.9961373,40.7531288,electronics
-73.9893942,40.7355357,department_store
-73.9633649,40.7982453,bakery
-74.0027829,40.7233418,clothes
-73.9938939,40.7324238,bakery
-73.9792073,40.7822903,bakery
-73.9823438,40.7666892,bakery
-73.9600146,40.7200585,bakery
-73.9955436,40.7174234,bakery
-73.9766713,40.7885846,clothes
-73.9818822,40.7743637,clothes
-73.9897038,40.7402133,electronics
-73.9661425,40.8054704,books
-74.0001771,40.7241702,clothes
-73.9898629,40.7227628,beverages
-73.9795009,40.755043,clothes
-73.973792,40.7464931,hairdresser
-73.9890855,40.7397692,hairdresser
-73.9789145,40.7449606,hairdresser
-73.9401631,40.8053513,hairdresser
-73.9505547,40.7861092,hairdresser
-73.9933995,40.7228204,outdoor
-73.9786308,40.7862129,books
-73.9551347,40.7791006,books
-73.9692155,40.7583008,books
-73.9787965,40.7558228,books
-73.9896011,40.7369258,books
-74.0115504,40.715448,books
-73.9745549,40.787956,deli
-73.9989975,40.7413644,clothes
-73.981503,40.7814164,clothes
-73.9709644,40.7647513,department_store
-74.0034046,40.7313263,hairdresser
-73.9745379,40.7913971,supermarket
-73.9377178,40.7438604,Fabrication_Services
-73.9945251,40.7283213,cosmetics
-73.9811988,40.7802798,beverages
-73.9525839,40.7236707,clothes
-73.9812405,40.7821478,bakery
-73.9814788,40.7307181,beauty
-73.9633044,40.7983411,beauty
-73.940383,40.8054482,beauty
-73.9944622,40.7402174,furniture
-73.9607304,40.7605116,department_store
-73.981905,40.7726156,yes
-73.9877601,40.7446424,laundry
-74.0123025,40.7158302,department_store
-73.9870637,40.7367478,convenience
-73.9896466,40.7389382,deli
-73.9892038,40.7481994,beverages
-73.9520755,40.7155211,alcohol
-74.0027071,40.744269,boutique
-73.9812428,40.7820979,dry_cleaning
-73.9994594,40.7232113,clothes
